run_id,q,g,L,omega,center_ldos,edge_ldos,local_difference,G_1L_abs,G_L1_abs,stripped_1L_abs,covariance_error
green_green_0fc2ad3611e4,0.0,0.0,80,-1.94,0.0062976166309789,0.004849113730591,0.0,0.0057191762908308,0.0057191762908308,0.0057191762908308,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.9299999999999995,0.006384350568836,0.0045211186536286,0.0,0.0055073144520844,0.0055073144520844,0.0055073144520844,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.92,0.0065306737048048,0.0040738608302877,0.0,0.0050843850793139,0.0050843850793139,0.0050843850793139,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.91,0.0069160617369609,0.0040292020910149,0.0,0.005058371604687,0.005058371604687,0.005058371604687,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.9,0.0076436518130283,0.0044488872965936,0.0,0.0055769247669069,0.0055769247669069,0.0055769247669069,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.89,0.0086890321148868,0.0052498072500407,0.0,0.0065060990692677,0.0065060990692677,0.0065060990692677,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.88,0.0092390725995037,0.0056427323428546,0.0,0.0070299915434809,0.0070299915434809,0.0070299915434809,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.87,0.0087392041688787,0.0051066089206505,0.0,0.0066024142969332,0.0066024142969332,0.0066024142969332,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.86,0.008218257961539,0.0046295456127265,0.0,0.0061149725091911,0.0061149725091911,0.0061149725091911,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.85,0.0080828298249517,0.0046536056801534,0.0,0.0061645443133703,0.0061645443133703,0.0061645443133703,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.84,0.0082645365844844,0.0052214335746117,0.0,0.0068757971156664,0.0068757971156664,0.0068757971156664,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.83,0.0086636881633013,0.0062204980872442,0.0,0.0080555096658151,0.0080555096658151,0.0080555096658151,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.82,0.0090174800735855,0.0066485279136614,0.0,0.0086548676148205,0.0086548676148205,0.0086548676148205,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.81,0.0091961568619031,0.0059645779968737,0.0,0.0080789141096494,0.0080789141096494,0.0080789141096494,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.7999999999999998,0.0094971837032129,0.0053903932354681,0.0,0.007463062501882,0.007463062501882,0.007463062501882,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.79,0.0100809798818562,0.0054124998890105,0.0,0.0075032273329652,0.0075032273329652,0.0075032273329652,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.7799999999999998,0.0110476745114222,0.0060741473027863,0.0,0.0083473319397294,0.0083473319397294,0.0083473319397294,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.77,0.0123971672845247,0.0072996475008367,0.0,0.0098243684402609,0.0098243684402609,0.0098243684402609,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.7599999999999998,0.0133046808061402,0.007994542528664,0.0,0.0107426027029512,0.0107426027029512,0.0107426027029512,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.75,0.0130563500047896,0.0072359403786172,0.0,0.0101218475600851,0.0101218475600851,0.0101218475600851,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.7399999999999998,0.0127479719049255,0.0064554910017919,0.0,0.0092694230637878,0.0092694230637878,0.0092694230637878,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.73,0.0128905628999735,0.0063750569419703,0.0,0.0091661966632627,0.0091661966632627,0.0091661966632627,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.7199999999999998,0.0134246593952607,0.0070496077780859,0.0,0.0100363876344989,0.0100363876344989,0.0100363876344989,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.71,0.0142773160630075,0.0084890887778117,0.0,0.0118134439002006,0.0118134439002006,0.0118134439002006,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.6999999999999995,0.0152291681368726,0.0097455867017182,0.0,0.0133726556604336,0.0133726556604336,0.0133726556604336,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.69,0.0159462114764559,0.0091487901179263,0.0,0.012991138372776,0.0129911383727761,0.012991138372776,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.6799999999999995,0.0167118885213727,0.0080395991629595,0.0,0.0118016015839979,0.0118016015839979,0.0118016015839979,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.67,0.0178257426541971,0.0077132594151856,0.0,0.0113627926962008,0.0113627926962008,0.0113627926962008,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.66,0.0193945118917458,0.0082936041696073,0.0,0.0120899605672378,0.0120899605672378,0.0120899605672378,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.65,0.0215456524080596,0.0098538664414219,0.0,0.0140551842852663,0.0140551842852663,0.0140551842852663,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.64,0.0240521946668186,0.0118665416469294,0.0,0.0164916778358968,0.0164916778358969,0.0164916778358968,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.63,0.0256969945747682,0.0120173093918634,0.0,0.0169777532379976,0.0169777532379975,0.0169777532379976,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.62,0.0266598217088195,0.0105741566839323,0.0,0.0155209921480688,0.0155209921480688,0.0155209921480688,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.61,0.0281983578030141,0.0098036800742336,0.0,0.0145005259977569,0.014500525997757,0.0145005259977569,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.6,0.0305635750966246,0.0101647073393676,0.0,0.0148448455164286,0.0148448455164286,0.0148448455164286,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.59,0.033761448942071,0.01172785869725,0.0,0.0167762815505819,0.0167762815505819,0.0167762815505819,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.58,0.037847445089035,0.0144312193332946,0.0,0.020027723008678,0.020027723008678,0.020027723008678,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.5699999999999998,0.0426421092133015,0.0161905169294486,0.0,0.0222447212016257,0.0222447212016257,0.0222447212016257,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.56,0.0480687553119727,0.0149538610801174,0.0,0.0211613411960033,0.0211613411960033,0.0211613411960033,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.5499999999999998,0.0549658609409623,0.0135694071175957,0.0,0.0193605128206098,0.0193605128206099,0.0193605128206098,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.54,0.0641796335442413,0.0136257999940285,0.0,0.0190098847855457,0.0190098847855457,0.0190098847855457,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.5299999999999998,0.0766697439829284,0.015251863880221,0.0,0.0206537817085099,0.0206537817085099,0.0206537817085099,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.52,0.0939731511769134,0.0186551613558943,0.0,0.0244459016793125,0.0244459016793125,0.0244459016793125,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.5099999999999998,0.1181792566348551,0.0228423695358908,0.0,0.0289814027099465,0.0289814027099465,0.0289814027099465,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.5,0.1522431677562256,0.023805543147423,0.0,0.0299838321196502,0.0299838321196503,0.0299838321196502,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.4899999999999998,0.2047341226587362,0.0226141166639242,0.0,0.0277597705814659,0.0277597705814659,0.0277597705814659,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.48,0.2930707850255707,0.0234233296512138,0.0,0.0264678377380803,0.0264678377380802,0.0264678377380803,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.4699999999999998,0.4454366829682412,0.0274675329550534,0.0,0.0277454611787446,0.0277454611787446,0.0277454611787446,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.46,0.6758161526609245,0.0356856248550014,0.0,0.0320821442968369,0.0320821442968369,0.0320821442968369,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.4499999999999995,0.8750717319232071,0.0479612934926739,0.0,0.0388250405618009,0.0388250405618009,0.0388250405618009,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.44,0.9061935063019396,0.0582135805527114,0.0,0.0422340600178959,0.042234060017896,0.0422340600178959,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.4299999999999995,0.8402518313117365,0.0621100590457793,0.0,0.0383976316393268,0.0383976316393267,0.0383976316393268,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.42,0.7983572914441519,0.0657671778998561,0.0,0.038790851974191,0.038790851974191,0.038790851974191,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.41,0.7028612222764918,0.0723670690691529,0.0,0.0415295481016563,0.0415295481016563,0.0415295481016563,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.4,0.6268660395037017,0.0803496862147022,0.0,0.0334641489118504,0.0334641489118504,0.0334641489118504,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.39,0.6413911151607935,0.0892860227775257,0.0,0.0190774899174693,0.0190774899174694,0.0190774899174693,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.38,0.615940900354433,0.0979544581611828,0.0,0.0327575982969349,0.0327575982969348,0.0327575982969349,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.37,0.5130011976740537,0.0991538209207944,0.0,0.05431951107551,0.05431951107551,0.05431951107551,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.36,0.4662651226260635,0.0976080218310976,0.0,0.0694212827609211,0.0694212827609211,0.0694212827609211,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.35,0.5078930717494566,0.1002981326069449,0.0,0.0777752657086938,0.0777752657086939,0.0777752657086938,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.34,0.558244582816976,0.1079711348478196,0.0,0.0763117833500506,0.0763117833500504,0.0763117833500506,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.33,0.4859737516405391,0.1098018520611938,0.0,0.062271525642781,0.062271525642781,0.062271525642781,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.3199999999999998,0.3872032220201737,0.1170197285481122,0.0,0.0446664589788126,0.0446664589788129,0.0446664589788126,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.31,0.3511225731931889,0.1244842341481148,0.0,0.0346516320588263,0.0346516320588262,0.0346516320588263,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.2999999999999998,0.3809205064959075,0.1185553019425053,0.0,0.0444224342905994,0.0444224342905994,0.0444224342905994,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.29,0.4656561740647537,0.1187245545113077,0.0,0.0685820181643346,0.0685820181643344,0.0685820181643346,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.2799999999999998,0.4956186026586616,0.1224400846283372,0.0,0.0973636768249718,0.0973636768249718,0.0973636768249718,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.27,0.402365959160767,0.1220016307700072,0.0,0.1204792955614168,0.1204792955614164,0.1204792955614168,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.2599999999999998,0.3175501977921013,0.1331144288572731,0.0,0.1420837369178291,0.1420837369178289,0.1420837369178291,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.25,0.2853519965714948,0.1401194310109346,0.0,0.1554920257294253,0.1554920257294254,0.1554920257294253,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.2399999999999998,0.2984852689651911,0.1291505797907059,0.0,0.1535169050735549,0.153516905073555,0.1535169050735549,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.23,0.3666742347245715,0.1291523528556529,0.0,0.1530551645442678,0.1530551645442679,0.1530551645442678,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.2199999999999998,0.450622462971939,0.1421146253132662,0.0,0.1560401078325407,0.1560401078325409,0.1560401078325407,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.21,0.4199605292956523,0.1384956091360518,0.0,0.1476053475096558,0.1476053475096556,0.1476053475096558,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.1999999999999995,0.3202637037196388,0.1292467036612895,0.0,0.1364031135555663,0.1364031135555663,0.1364031135555663,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.19,0.2621841861179546,0.1400696628648305,0.0,0.13755392622574,0.1375539262257399,0.13755392622574,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.1799999999999995,0.2487856587331302,0.1561643197100973,0.0,0.1432418320846566,0.1432418320846566,0.1432418320846566,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.17,0.2571573115229397,0.1472854228454239,0.0,0.1390539623423202,0.1390539623423202,0.1390539623423202,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.16,0.2929250684249719,0.1353583869790974,0.0,0.1398507680218989,0.1398507680218988,0.1398507680218989,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.15,0.3730953649215331,0.1438512469040855,0.0,0.1592309813856905,0.1592309813856906,0.1592309813856905,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.14,0.427160483660009,0.1557365414061285,0.0,0.1846264831715943,0.1846264831715942,0.1846264831715943,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.13,0.3562454667250107,0.1451341842720139,0.0,0.1952982872393958,0.1952982872393957,0.1952982872393958,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.12,0.2639770617551086,0.1406690983629896,0.0,0.2049741803312288,0.2049741803312285,0.2049741803312288,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.11,0.218460447898139,0.1585474303585888,0.0,0.2262304557870494,0.2262304557870493,0.2262304557870494,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.1,0.2092706787903331,0.1696248971942173,0.0,0.2404428405846648,0.2404428405846647,0.2404428405846648,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.09,0.2151116409767974,0.1511831874292036,0.0,0.2342372269576985,0.2342372269576987,0.2342372269576985,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.08,0.2430137227256975,0.1367633222025584,0.0,0.2294359016835405,0.2294359016835407,0.2294359016835405,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.0699999999999998,0.3170643922584153,0.148326524314692,0.0,0.2433435118289726,0.2433435118289724,0.2433435118289726,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.06,0.4093052944186384,0.17468310520189,0.0,0.2667644810368267,0.2667644810368272,0.2667644810368267,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.0499999999999998,0.3914227899945143,0.1713451538167621,0.0,0.2654933584775945,0.2654933584775942,0.2654933584775945,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.04,0.2883007095487637,0.1472649010522332,0.0,0.2460153279191945,0.2460153279191942,0.2460153279191945,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.0299999999999998,0.2166307288552199,0.144120965655611,0.0,0.2432219457395375,0.2432219457395375,0.2432219457395375,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.02,0.188997421247486,0.1666934282434943,0.0,0.2631213784905467,0.2631213784905465,0.2631213784905467,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.0099999999999998,0.1837299968636635,0.185533288370832,0.0,0.2781980508528232,0.2781980508528233,0.2781980508528232,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-1.0,0.1832563768362638,0.1648303622461035,0.0,0.261302105276104,0.2613021052761036,0.261302105276104,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.9900000000000002,0.2038365785701514,0.1428914275628244,0.0,0.2421015721451933,0.2421015721451931,0.2421015721451933,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.9799999999999996,0.2659905271858509,0.148947501187356,0.0,0.2462459749355676,0.2462459749355676,0.2462459749355676,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.9699999999999998,0.3664843024524863,0.1798222015882351,0.0,0.2701018448610963,0.2701018448610959,0.2701018448610963,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.96,0.4056230219166147,0.1948358498956785,0.0,0.2797209635569049,0.279720963556905,0.2797209635569049,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.9500000000000002,0.320081860746601,0.1681389705192768,0.0,0.2578572578797813,0.2578572578797807,0.2578572578797813,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.9399999999999996,0.2304208315056467,0.1462196797537066,0.0,0.2437380634334678,0.2437380634334675,0.2437380634334678,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.9299999999999996,0.1858487244050952,0.1534672067267978,0.0,0.2577940461234733,0.2577940461234735,0.2577940461234733,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.92,0.1751734086441036,0.1844115343392066,0.0,0.2931227820830112,0.2931227820830111,0.2931227820830112,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.91,0.1729153038203292,0.1953509975832456,0.0,0.3122410247914142,0.3122410247914137,0.3122410247914142,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.9000000000000004,0.1699313780855174,0.1686903492073068,0.0,0.2968234409461157,0.296823440946116,0.2968234409461157,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.8899999999999997,0.1890395829058357,0.1538558713513179,0.0,0.2831514058013455,0.2831514058013455,0.2831514058013455,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.8799999999999999,0.2474588072848534,0.1642437421511409,0.0,0.2884774181115999,0.2884774181116001,0.2884774181115999,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.8700000000000001,0.3427490572888839,0.1902994383342545,0.0,0.3162025319351045,0.3162025319351048,0.3162025319351045,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.8600000000000003,0.3830288993287105,0.2000676793036331,0.0,0.3381762877572786,0.3381762877572777,0.3381762877572786,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.8499999999999996,0.3037238756352569,0.1710498799658033,0.0,0.3244559790579954,0.3244559790579953,0.3244559790579954,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.8399999999999999,0.2219430916213254,0.1506290898083363,0.0,0.3119663361719326,0.3119663361719325,0.3119663361719326,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.8300000000000001,0.1856753526157158,0.1615829719521467,0.0,0.3273452581232767,0.3273452581232767,0.3273452581232767,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.8200000000000003,0.1830537351165826,0.1983434491648895,0.0,0.3648830744821437,0.3648830744821436,0.3648830744821437,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.8099999999999996,0.1821777209634433,0.2150589007012965,0.0,0.3822482928446454,0.3822482928446447,0.3822482928446454,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.7999999999999998,0.16815780733931,0.182907759924496,0.0,0.3569600985241697,0.3569600985241697,0.3569600985241697,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.79,0.1690428836826333,0.1532887940130504,0.0,0.3310972684382935,0.3310972684382933,0.3310972684382935,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.7800000000000002,0.2028011217397444,0.1539985419268381,0.0,0.3345234624773984,0.3345234624773979,0.3345234624773984,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.7699999999999996,0.2768308480192177,0.1862911429057153,0.0,0.3694665369697214,0.3694665369697216,0.3694665369697214,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.7599999999999998,0.3511535663014544,0.2229368608373677,0.0,0.4054838022920404,0.4054838022920406,0.4054838022920404,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.75,0.3274520420712564,0.2054393174150985,0.0,0.3906059556525805,0.3906059556525801,0.3906059556525805,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.7400000000000002,0.2556217602356608,0.1665305527466707,0.0,0.3531205628377517,0.3531205628377513,0.3531205628377517,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.7299999999999995,0.2021861141896747,0.1536641383159874,0.0,0.3404200871718219,0.3404200871718223,0.3404200871718219,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.7199999999999998,0.1800922103408737,0.1739459028293813,0.0,0.3616679108724875,0.3616679108724879,0.3616679108724875,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.71,0.1845637139260514,0.2156570222855684,0.0,0.4001596993196303,0.40015969931963,0.4001596993196303,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.7000000000000002,0.183395495399797,0.2216703688837288,0.0,0.4018158450120506,0.401815845012051,0.4018158450120506,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.6899999999999995,0.1706331390444281,0.1828957885522631,0.0,0.3602156554321869,0.3602156554321868,0.3602156554321869,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.6799999999999997,0.1784320931994246,0.1600905044202633,0.0,0.3326928570618571,0.3326928570618572,0.3326928570618571,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.6699999999999999,0.2199242591588968,0.1693849916845684,0.0,0.3425363336805289,0.3425363336805287,0.3425363336805289,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.6600000000000001,0.2944874823714968,0.2056021610802614,0.0,0.37978033847236,0.3797803384723602,0.37978033847236,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.6499999999999995,0.342550808973424,0.2312798021032373,0.0,0.3997719324691828,0.3997719324691822,0.3997719324691828,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.6399999999999997,0.2879714015868052,0.2010936034554856,0.0,0.3660384276876119,0.3660384276876119,0.3660384276876119,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.6299999999999999,0.2184477662443786,0.1672343466446051,0.0,0.3256692966689523,0.3256692966689523,0.3256692966689523,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.6200000000000001,0.1907756351737177,0.1658947291541294,0.0,0.3159079373948717,0.315907937394872,0.3159079373948717,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.6100000000000003,0.1989764032765076,0.198025228023915,0.0,0.3403151253664149,0.340315125366415,0.3403151253664149,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.5999999999999996,0.212681090739091,0.2360060985848828,0.0,0.3725015415908245,0.3725015415908247,0.3725015415908245,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.5899999999999999,0.1986399460155856,0.2206403400548426,0.0,0.3579279526707576,0.3579279526707575,0.3579279526707576,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.5800000000000001,0.1810468681361356,0.1799778723245458,0.0,0.3171043698993138,0.317104369899314,0.3171043698993138,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.5700000000000003,0.1940577190129306,0.167224994561926,0.0,0.2980286532947133,0.2980286532947126,0.2980286532947133,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.5599999999999996,0.2484442275420504,0.1911005374129851,0.0,0.3100545012948084,0.3100545012948086,0.3100545012948084,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.5499999999999998,0.3249567225965026,0.2355973821555512,0.0,0.3353580637583954,0.3353580637583955,0.3353580637583954,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.54,0.3267704567992167,0.2370419355199057,0.0,0.3286712264350835,0.3286712264350835,0.3286712264350835,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.5300000000000002,0.2551490986664336,0.1959182521196809,0.0,0.2936046342829442,0.2936046342829433,0.2936046342829442,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.5199999999999996,0.2081137530782951,0.1768917604737159,0.0,0.2747923582863033,0.2747923582863034,0.2747923582863033,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.5099999999999998,0.2059288716062601,0.1962646674184014,0.0,0.284531381780613,0.2845313817806129,0.284531381780613,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.5,0.2338044677087868,0.238417147880126,0.0,0.3053815860018735,0.3053815860018739,0.3053815860018735,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.4900000000000002,0.2471958601090897,0.2438627255634073,0.0,0.2931523295505365,0.2931523295505367,0.2931523295505365,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.4799999999999995,0.2339027238140283,0.2099785809179424,0.0,0.2570057850065633,0.2570057850065632,0.2570057850065633,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.4699999999999997,0.2411715667545166,0.1966354398526989,0.0,0.2430889009690556,0.2430889009690554,0.2430889009690556,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.4599999999999999,0.2927615582102054,0.2218407498220062,0.0,0.2554331939842942,0.2554331939842946,0.2554331939842942,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.4500000000000002,0.3433159579109962,0.2544342485781886,0.0,0.2651168396529506,0.2651168396529503,0.2651168396529506,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.4399999999999995,0.3201762566642195,0.2462211331906508,0.0,0.2394600289096926,0.2394600289096929,0.2394600289096926,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.4299999999999997,0.2803171715819283,0.2294616093441101,0.0,0.2091019018264535,0.2091019018264535,0.2091019018264535,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.4199999999999999,0.2819636893066566,0.2436126239222446,0.0,0.2043755576056486,0.2043755576056488,0.2043755576056486,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.4100000000000001,0.3161899495725376,0.2730184858305225,0.0,0.2038815598510295,0.2038815598510294,0.2038815598510295,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.3999999999999994,0.3466821401471882,0.2775366646613482,0.0,0.1788886006167158,0.1788886006167158,0.1788886006167158,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.3899999999999997,0.3781232328112973,0.2824708172397966,0.0,0.1474383017380614,0.1474383017380614,0.1474383017380614,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.3799999999999999,0.4165315644665142,0.3043486168582741,0.0,0.1218653632879068,0.1218653632879066,0.1218653632879068,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.3700000000000001,0.4252201274843956,0.3115089532749884,0.0,0.0849851854054925,0.0849851854054924,0.0849851854054925,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.3600000000000003,0.398155718809081,0.2850633143225083,0.0,0.0440928546728729,0.0440928546728732,0.0440928546728729,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.3499999999999996,0.3087728305073949,0.2155801490591468,0.0,0.0162330802333156,0.0162330802333155,0.0162330802333156,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.3399999999999998,0.2056030742930834,0.1437821255546928,0.0,0.0049583219082171,0.0049583219082172,0.0049583219082171,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.33,0.1372717897380903,0.0973555604823725,0.0,0.0015576248374205,0.0015576248374205,0.0015576248374205,0.0
green_green_0fc2ad3611e4,0.0,0.0,80,-0.3200000000000003,0.0972052012026774,0.0700210018372005,0.0,0.0005399481009972,0.0005399481009972,0.0005399481009972,0.0
