run_id,study,kind,config_hash,git_commit,git_dirty,git_diff_sha256,source_config_hash,L,U,g,q,lambda,chi,status,message,field_residual,density_residual,number_residual,s_min,max_density_imaginary,total_density_imaginary,mu_evaluations,total_scf_iterations,wall_seconds,accepted,requested,reason,raw_directory,biorthogonality_error,bulk_pair_product_imag,bulk_pair_product_real,complex_fraction,gamma_max_over_t,global_conjugacy_K,global_conjugacy_violation,max_pair_product_imaginary,metric_K_real,metric_epsilon,metric_phase_stable,metric_violation,minimum_eigenvalue_separation,mu,occupied_unoccupied_separation,projector_idempotency,projector_norm,projector_trace_error,real_line_gap,real_part_occupied_rank,real_part_projector_difference,right_condition,delta_P_bulk,delta_P_bulk_one_third,delta_P_bulk_two_thirds,delta_P_full,seed_method,trial_index,audit_index,audit_location,audit_maximum_density_imaginary,audit_minimum_branch_overlap,audit_monotone,audit_target_crossings,branch_message,branch_terminated,density_error_to_endpoint,pair_product_error_to_endpoint,projector_error_to_endpoint,spectrum_error_to_endpoint,mp_similarity_error,covariance_error,similarity_condition,spectrum_error,map_error,component_error,density_error,pair_product_error,scale_imag,scale_real,pair_product_error_to_nh,density_uniformity,momentum_spectrum_error,pair_uniformity,green_covariance_max
fig4_branch_trial_1fa40046fdba,fig4,branch_trial,fad38ae4cee1bd744751bfb0ca3a75545fb1a759045ad4e6c01d3b230936bb19,dd7df74cc39d8e3e42ab1c4169c16fdc190b787e,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,fad38ae4cee1bd744751bfb0ca3a75545fb1a759045ad4e6c01d3b230936bb19,40,2.0,0.05,1.9500000000000002,0.05179474679231202,0.38271428967830184,SUCCESS,SUCCESS,8.86491500555959e-11,4.361715396032872e-11,4.881292037239859e-10,0.9989259393638207,5.364874470554538e-17,7.251916802741864e-18,17,8589,69.88558058300987,True,True,SUCCESS,data/raw/fig4/fig4_branch_trial_1fa40046fdba,4.925578082205397e-16,-1.1257459550019326e-18,0.12619498884400826,0.1,0.012275121483911881,0.2124579697624562,0.8059415090337502,1.9050023407729285e-17,0.7248935037954028,1e-30,True,0.0562149728490527,0.011837275217000176,-1.3856064475655399,0.7293528781387437,7.747852854674942e-16,2.043187327471927,1.6336236972962315e-16,0.36467643906937164,40.0,0.0,9.020404038595883,0.00033800034149356604,0.00022839599126243184,0.0011982350227586138,0.01564803663188291,direct_obc,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig4_branch_trial_20e78af3d30a,fig4,branch_trial,fad38ae4cee1bd744751bfb0ca3a75545fb1a759045ad4e6c01d3b230936bb19,dd7df74cc39d8e3e42ab1c4169c16fdc190b787e,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,fad38ae4cee1bd744751bfb0ca3a75545fb1a759045ad4e6c01d3b230936bb19,40,2.0,0.05,1.9500000000000002,0.0016378937069540646,0.012102488484769063,SUCCESS,SUCCESS,8.928193619220218e-11,2.0717093330561383e-11,1.7253709572173648e-10,0.9999999601618753,3.9714522981402356e-17,1.3896050296154764e-18,10,3267,24.987575709004886,True,True,SUCCESS,data/raw/fig4/fig4_branch_trial_20e78af3d30a,4.586974724227606e-16,-1.239045765089385e-18,0.12616972733233084,0.0,3.1382794247843643e-16,0.15825156559240697,0.8524908193827544,1.1761264872708479e-17,0.9995808675107509,1e-30,True,7.60159077094334e-05,0.002677467553166224,-1.3855214604624195,0.7210610631997427,5.599659670529679e-16,2.358575031290268,1.0477058897466563e-31,0.3605305315998707,40.0,0.0,7.031051141806445,6.548298446637198e-06,6.523861932394572e-06,7.322106430647615e-06,2.6021731901471304e-05,direct_obc,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig4_branch_trial_263fc8dfdc35,fig4,branch_trial,fad38ae4cee1bd744751bfb0ca3a75545fb1a759045ad4e6c01d3b230936bb19,dd7df74cc39d8e3e42ab1c4169c16fdc190b787e,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,fad38ae4cee1bd744751bfb0ca3a75545fb1a759045ad4e6c01d3b230936bb19,40,2.0,0.05,1.9500000000000002,3.727593720314938e-10,2.7543399113428686e-09,SUCCESS,SUCCESS,5.7172515083070724e-11,2.2352315917972113e-11,8.423777231314489e-10,0.9999999999999993,2.378694503281056e-17,5.0349864818619954e-20,1,3,0.02291345900448505,True,True,SUCCESS,data/raw/fig4/fig4_branch_trial_263fc8dfdc35,4.1139423473340386e-16,1.4321510521779073e-18,0.1261689028138667,0.0,8.840199136614843e-16,0.15818859124858697,0.8525458846480259,2.352393756440785e-17,0.9999999999867946,1e-30,True,1.9079925751670405e-12,0.0018191758852275086,-1.3855207939585132,0.721174738367692,5.555047290015451e-16,2.3590275000243364,2.859004483843964e-29,0.36058736918384493,40.0,0.0,7.028687580094282,3.948332110855937e-11,3.3395902911758895e-11,5.314006926549995e-11,1.810766917438892e-10,direct_obc,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig4_branch_trial_29f21d287f3f,fig4,branch_trial,fad38ae4cee1bd744751bfb0ca3a75545fb1a759045ad4e6c01d3b230936bb19,dd7df74cc39d8e3e42ab1c4169c16fdc190b787e,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,fad38ae4cee1bd744751bfb0ca3a75545fb1a759045ad4e6c01d3b230936bb19,24,2.0,0.05,1.1500000000000001,0.03162277660168373,0.10499131573916749,SUCCESS,SUCCESS,8.946293444969212e-11,5.3475301935491126e-11,6.196719803952533e-10,0.9999878770513513,5.726509252090475e-26,2.765088957641891e-28,18,6018,10.969252124996274,True,True,SUCCESS,data/raw/fig4/fig4_branch_trial_29f21d287f3f,3.580143537537601e-16,5.025974230862293e-28,0.12428373974133447,0.0,1.2511788159317175e-27,0.46942929660405686,0.60089319501757,4.8936931339014e-27,0.9860112824784323,1e-30,True,0.004800840535651244,0.021223481543826916,-1.3741018385070163,0.7193045486592149,3.9768891137303573e-16,1.3076811615141173,3.75556339155511e-33,0.35965227432960734,24.0,0.0,3.208140762873344,0.0010429179718405648,0.0009424608782079255,0.0012230026382036446,0.002743832504728836,direct_obc,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig4_branch_trial_302b97bb3db6,fig4,branch_trial,fad38ae4cee1bd744751bfb0ca3a75545fb1a759045ad4e6c01d3b230936bb19,dd7df74cc39d8e3e42ab1c4169c16fdc190b787e,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,fad38ae4cee1bd744751bfb0ca3a75545fb1a759045ad4e6c01d3b230936bb19,40,2.0,0.05,1.9500000000000002,2.6826957952797275e-09,1.9822589727687282e-08,SUCCESS,SUCCESS,5.243174510064057e-11,1.935376056989321e-11,8.434831721970681e-10,0.9999999999999994,1.852712168892798e-17,3.926238978928531e-20,1,3,0.022926083009224385,True,True,SUCCESS,data/raw/fig4/fig4_branch_trial_302b97bb3db6,4.060175922428187e-16,1.4789652730450967e-18,0.12616890281462798,0.0,4.378601878904148e-16,0.15818859124414286,0.8525458846519118,1.7615430576726548e-17,0.999999999987553,1e-30,True,1.9082018866013617e-12,0.001819177095239155,-1.3855207939585132,0.7211747381809361,6.131147313220712e-16,2.3590275000601513,2.289545517887546e-29,0.3605873690904677,40.0,0.0,7.028687577032337,4.706552471849111e-11,4.0091068265836995e-11,6.30415994734423e-11,2.156699063507816e-10,direct_obc,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig4_branch_trial_320d91b67dd7,fig4,branch_trial,fad38ae4cee1bd744751bfb0ca3a75545fb1a759045ad4e6c01d3b230936bb19,dd7df74cc39d8e3e42ab1c4169c16fdc190b787e,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,fad38ae4cee1bd744751bfb0ca3a75545fb1a759045ad4e6c01d3b230936bb19,40,2.0,0.05,1.9500000000000002,7.196856730011514e-06,5.317797811402167e-05,SUCCESS,SUCCESS,9.867309159665585e-11,6.63904506039636e-16,5.556317628219176e-10,0.9999999999965483,2.54203935928988e-17,8.011148846970224e-20,1,501,3.7996229999989737,True,True,SUCCESS,data/raw/fig4/fig4_branch_trial_320d91b67dd7,4.666918822692854e-16,9.16216620078908e-19,0.12616890623120863,0.0,2.2204222670807955e-16,0.15818857229516672,0.8525459012214103,2.161333302777969e-17,1.0000001183741976,1e-30,True,2.026538245804623e-08,0.0018229354256600327,-1.3855207939585132,0.7211741488195346,5.992140001267415e-16,2.3590276740741247,7.105427357601002e-15,0.3605870744097671,40.0,0.0,7.028678145518258,2.7114540344948484e-08,2.7142900156451424e-08,2.7244943496644354e-08,2.7753443020032865e-08,direct_obc,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig4_branch_trial_4508e8dabcfd,fig4,branch_trial,fad38ae4cee1bd744751bfb0ca3a75545fb1a759045ad4e6c01d3b230936bb19,dd7df74cc39d8e3e42ab1c4169c16fdc190b787e,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,fad38ae4cee1bd744751bfb0ca3a75545fb1a759045ad4e6c01d3b230936bb19,24,2.0,0.05,1.1500000000000001,0.1389495494373136,0.4613287504934435,SUCCESS,SUCCESS,8.656982522883178e-11,5.556263652073137e-11,7.437883642325005e-10,0.999340186762991,2.357603316054361e-17,2.7056113600746342e-20,12,4350,8.158902750001289,True,True,SUCCESS,data/raw/fig4/fig4_branch_trial_4508e8dabcfd,5.485554331409571e-16,1.5136310825276709e-18,0.12487255321019106,0.0,1.3904794031073015e-16,0.5677351336005149,0.5250958955621018,7.777186448103143e-18,0.7840403788911566,1e-30,True,0.07736617070933749,0.0027918767825485524,-1.3738746747532793,0.754747078979599,5.841517386557717e-16,1.2237216983463406,2.2926270057985656e-30,0.37737353948979846,24.0,0.0,8.600175189371923,0.006290898360732808,0.004805332001144246,0.010003179597552474,0.0361033988672234,direct_obc,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig4_branch_trial_4d2614bd781c,fig4,branch_trial,fad38ae4cee1bd744751bfb0ca3a75545fb1a759045ad4e6c01d3b230936bb19,dd7df74cc39d8e3e42ab1c4169c16fdc190b787e,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,fad38ae4cee1bd744751bfb0ca3a75545fb1a759045ad4e6c01d3b230936bb19,24,2.0,0.05,1.1500000000000001,0.002682695795279727,0.008906863708462404,SUCCESS,SUCCESS,8.559770887925984e-11,3.03973991037265e-11,6.824526499471517e-10,0.9999996299952222,1.2601868071631002e-27,6.549445764212785e-31,13,2745,4.947936625001603,True,True,SUCCESS,data/raw/fig4/fig4_branch_trial_4d2614bd781c,3.9918518267756496e-16,-2.8957514138346833e-30,0.12416511931175685,0.0,2.2017463362274916e-29,0.46338495616784925,0.6055529565307259,1.6309646815058876e-28,1.000048801195882,1e-30,True,2.8064401197065642e-05,0.02012743643236825,-1.3743236845417455,0.7184166558711536,4.0986794024874783e-16,1.3134747795697796,6.837051302574687e-33,0.3592083279355758,24.0,0.0,3.1584120788067116,7.518330812411104e-05,7.416470974667744e-05,7.670401267804994e-05,7.867582560171045e-05,direct_obc,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig4_branch_trial_56b6c2fc67e5,fig4,branch_trial,fad38ae4cee1bd744751bfb0ca3a75545fb1a759045ad4e6c01d3b230936bb19,dd7df74cc39d8e3e42ab1c4169c16fdc190b787e,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,fad38ae4cee1bd744751bfb0ca3a75545fb1a759045ad4e6c01d3b230936bb19,24,2.0,0.05,1.1500000000000001,0.007196856730011514,0.02389440581982164,SUCCESS,SUCCESS,8.783403462162372e-11,4.520756437068842e-11,8.613619817410267e-10,0.999999453957441,8.242749050384043e-29,2.1125044077497025e-32,15,3560,6.350142542010872,True,True,SUCCESS,data/raw/fig4/fig4_branch_trial_56b6c2fc67e5,3.367492394459201e-16,-1.4352834329459954e-30,0.12418147314481343,0.0,1.1685162320969011e-30,0.4635716188668082,0.605409015547067,9.54107458046388e-30,0.9996038717853599,1e-30,True,0.0001538998620125503,0.021821516992538648,-1.3742855921465051,0.7184329780364045,4.0861582066828005e-16,1.3133262408659399,4.8148248609680896e-33,0.35921648901820197,24.0,0.0,3.1603390945436205,0.00020718055682727155,0.0002013992072438746,0.00021518149329540965,0.0002587326265140666,direct_obc,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig4_branch_trial_65664d612534,fig4,branch_trial,fad38ae4cee1bd744751bfb0ca3a75545fb1a759045ad4e6c01d3b230936bb19,dd7df74cc39d8e3e42ab1c4169c16fdc190b787e,False,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,fad38ae4cee1bd744751bfb0ca3a75545fb1a759045ad4e6c01d3b230936bb19,24,2.0,0.05,1.1500000000000001,1.0,3.320116922736548,SUCCESS,SUCCESS,6.149069465405907e-12,5.605255257925384e-11,9.335108241970147e-10,0.9564649050469645,3.8414254853617067e-16,3.7988619955702755e-18,25,2309,4.343809583995608,True,True,SUCCESS,data/raw/fig4/fig4_branch_trial_65664d612534,3.6391539993126265e-16,-4.234182434726902e-17,0.12819196083082032,0.9166666666666666,0.10004167187531045,0.9999999999998621,7.042084776991008e-16,1.3224612065993255e-16,0.18085544775918225,1e-30,True,0.467511532462393,0.04934677761036132,-1.3994662774962965,0.73425422363172,3.87246728453378e-16,1.0000000000000002,8.46017127633611e-16,0.3671271118158599,24.0,0.0,1.000000000000451,0.044403343788656444,0.03567562746138597,0.10449054746004603,0.2023100625030805,direct_obc,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
