run_id,study,kind,config_hash,git_commit,source_config_hash,L,U,g,q,lambda,chi,status,message,field_residual,density_residual,number_residual,s_min,mu_evaluations,total_scf_iterations,wall_seconds,accepted,requested,reason,raw_directory,bulk_pair_product_imag,bulk_pair_product_real,complex_fraction,gamma_max_over_t,metric_K_real,metric_phase_stable,metric_violation,minimum_eigenvalue_separation,mu,right_condition,mp_similarity_error,covariance_error,similarity_condition,spectrum_error,map_error,component_error,density_error,pair_product_error,scale_imag,scale_real,delta_P_bulk,delta_P_full,seed_method,trial_index,branch_message,branch_terminated,pair_product_error_to_nh,density_uniformity,momentum_spectrum_error,pair_uniformity,density_error_to_endpoint,pair_product_error_to_endpoint,spectrum_error_to_endpoint,green_covariance_max
fig2_mapped_9c3660186bbc,fig2,mapped,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,cb20a339f3d8dfccb33e4fd8bf6738036431a0eb,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,120,2.0,0.0,0.0,0.0,0.0,SUCCESS,SUCCESS,0.0,0.0,9.93694238005105e-10,,1,0,0.0,True,True,,data/raw/fig2/fig2_mapped_9c3660186bbc,0.0,0.12665586012285115,0.0,0.0,1.0,True,0.0,0.0003368471037716869,-1.397012045210514,1.0000000000001854,,,,,8.523355087570416e-11,,,,,,,,,,,,,,,,,,,
fig2_mapped_9f4474ee1cde,fig2,mapped,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,cb20a339f3d8dfccb33e4fd8bf6738036431a0eb,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,40,2.0,0.2564102564102564,10.0,0.0,0.0,SUCCESS,SUCCESS,0.0,0.0,6.397635754495923e-10,,1,0,0.0,True,True,,data/raw/fig2/fig2_mapped_9f4474ee1cde,0.0,0.1261689026427852,0.0,2.5696249996963357e-16,0.9999999999999999,True,1.6620707899039479e-16,0.0018191677580656762,-1.3855207912384604,23138.76803747535,,,,,6.639950066689402e-11,,,,,,,,,,,,,,,,,,,
fig2_mapped_ab7bbaec4543,fig2,mapped,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,cb20a339f3d8dfccb33e4fd8bf6738036431a0eb,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,24,2.0,0.34782608695652173,8.0,0.0,0.0,SUCCESS,SUCCESS,0.0,0.0,7.619783692902615e-10,,1,0,0.0,True,True,,data/raw/fig2/fig2_mapped_ab7bbaec4543,0.0,0.12415580281408296,0.0,0.0,1.0,True,6.447445154654458e-17,0.019120736089211388,-1.374346883571062,3183.6432627450326,,,,,2.0030362482021133e-10,,,,,,,,,,,,,,,,,,,
fig2_mapped_b9ed2785d2b3,fig2,mapped,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,cb20a339f3d8dfccb33e4fd8bf6738036431a0eb,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,80,2.0,0.10126582278481013,8.0,0.0,0.0,SUCCESS,SUCCESS,0.0,0.0,8.384710703523979e-10,,1,0,0.0,True,True,,data/raw/fig2/fig2_mapped_b9ed2785d2b3,0.0,0.1264981200684503,0.0,1.9403625006643418e-15,1.0,True,1.0411067073803766e-16,0.0008927106810320273,-1.3941266737639044,3044.6069499279943,,,,,9.132164762326803e-11,,,,,,,,,,,,,,,,,,,
fig2_mapped_d612a876b455,fig2,mapped,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,cb20a339f3d8dfccb33e4fd8bf6738036431a0eb,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,120,2.0,0.03361344537815126,4.0,0.0,0.0,SUCCESS,SUCCESS,0.0,0.0,9.93694238005105e-10,,1,0,0.0,True,True,,data/raw/fig2/fig2_mapped_d612a876b455,0.0,0.12665586012285115,0.0,1.4462948781517484e-15,1.0000000000000002,True,1.9199235179726196e-16,0.0003368471037726861,-1.397012045210514,55.00793326049696,,,,,1.7285197479374718e-10,,,,,,,,,,,,,,,,,,,
fig2_mapped_dc7e73fb0a2c,fig2,mapped,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,cb20a339f3d8dfccb33e4fd8bf6738036431a0eb,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,40,2.0,0.20512820512820512,8.0,0.0,0.0,SUCCESS,SUCCESS,0.0,0.0,6.397635754495923e-10,,1,0,0.0,True,True,,data/raw/fig2/fig2_mapped_dc7e73fb0a2c,0.0,0.1261689026427852,0.0,1.2760641953479333e-15,1.0,True,5.064582717453416e-17,0.0018191677580607912,-1.3855207912384604,3098.62095546371,,,,,7.23682809041495e-11,,,,,,,,,,,,,,,,,,,
fig2_mapped_dd62dec21cdb,fig2,mapped,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,cb20a339f3d8dfccb33e4fd8bf6738036431a0eb,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,120,2.0,0.06722689075630252,8.0,0.0,0.0,SUCCESS,SUCCESS,0.0,0.0,9.93694238005105e-10,,1,0,0.0,True,True,,data/raw/fig2/fig2_mapped_dd62dec21cdb,0.0,0.12665586012285115,0.0,1.548420083126936e-15,1.0,True,8.564636244477699e-17,0.00033684710376946647,-1.397012045210514,3036.3708385011346,,,,,2.1202129530685724e-10,,,,,,,,,,,,,,,,,,,
fig2_mapped_e6bb7c019faf,fig2,mapped,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,cb20a339f3d8dfccb33e4fd8bf6738036431a0eb,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,120,2.0,0.01680672268907563,2.0,0.0,0.0,SUCCESS,SUCCESS,0.0,0.0,9.93694238005105e-10,,1,0,0.0,True,True,,data/raw/fig2/fig2_mapped_e6bb7c019faf,0.0,0.12665586012285115,0.0,6.584380173060918e-16,1.0,True,1.4092468721018692e-16,0.0003368471037726861,-1.397012045210514,7.403938586547389,,,,,1.3541629821554619e-10,,,,,,,,,,,,,,,,,,,
fig2_raw_11559ff332d3,fig2,raw,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,cb20a339f3d8dfccb33e4fd8bf6738036431a0eb,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,40,2.0,0.05128205128205128,2.0,0.0,0.0,SUCCESS,SUCCESS,7.081884036746329e-11,6.493722827892596e-11,6.271096975041246e-10,,1,3,0.036939987912774086,True,True,,data/raw/fig2/fig2_raw_11559ff332d3,-1.7639718849042913e-18,0.12616890264839636,0.0,2.1213209906808301e-16,0.9999999999999999,True,2.192166087177368e-15,0.001819167784348652,-1.3855207912384604,7.425482454302074,,,,1.9313661782574503e-11,8.08492687867677e-11,3.407518480641458e-11,4.4227858277771453e-11,6.983856532862158e-11,-4.181624865168498e-19,1.0000000000322262,,,,,,,,,,,,,,
fig2_raw_1d4b3eaafc3f,fig2,raw,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,cb20a339f3d8dfccb33e4fd8bf6738036431a0eb,056697e838fdf90f8af053d13a5639d0d26706ba59f595f9bbc2d755d337fc52,40,2.0,0.20512820512820512,8.0,0.0,0.0,SUCCESS,SUCCESS,6.565765944331657e-11,6.493685816470833e-11,6.271096975041246e-10,,1,3,0.038999447133392096,True,True,,data/raw/fig2/fig2_raw_1d4b3eaafc3f,5.723220768067669e-19,0.12616890264839642,0.0,1.2045950116619465e-15,1.0000000000000018,True,1.4795617875866268e-15,0.0018191677843497622,-1.3855207912384604,3098.6209554974503,,,,1.930855475507089e-11,7.23682809041495e-11,2.8607563405772154e-11,4.42278406780439e-11,6.983837400078451e-11,-2.1102107370858234e-18,1.0000000000310838,,,,,,,,,,,,,,
