run_id,study,kind,L,U,g,lambda,accepted,j,delta_plus_abs,delta_minus_abs,P_real,P_imag,density
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,54,0.16988445660074086,0.7455410046350389,0.12665582844599402,-4.974784963600623e-18,0.8030421509083404
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,55,0.19433283207484076,0.6517469361983284,0.1266558279075217,-9.58196890555698e-18,0.8030421517641264
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,56,0.222299617432043,0.5697527931934833,0.12665582795774924,-4.728083154028762e-18,0.8030421503144229
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,57,0.25429115304263206,0.4980740645364007,0.12665582817159166,5.608472627255845e-18,0.8030421516711288
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,58,0.290886647221686,0.4354130006177022,0.1266558279064173,9.631846814300833e-19,0.8030421507215948
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,59,0.3327486649243007,0.38063512021757007,0.12665582807569714,2.718096666357633e-18,0.8030421511903965
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,60,0.38063512021757195,0.3327486649243001,0.12665582807569753,5.941416903700063e-19,0.8030421511903976
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,61,0.4354130006177028,0.29088664722168533,0.12665582790641716,-1.73728948916509e-18,0.8030421507215937
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,62,0.498074064536402,0.2542911530426317,0.12665582817159182,1.4591657915072632e-18,0.8030421516711297
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,63,0.5697527931934832,0.2222996174320426,0.126655827957749,1.0380057514093728e-17,0.8030421503144227
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,64,0.651746936198329,0.19433283207484062,0.12665582790752172,1.5905165957750217e-17,0.8030421517641264
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,65,0.745541004635039,0.1698844566007407,0.1266558284459939,-1.869545913078418e-18,0.8030421509083404
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,66,0.8528331396539148,0.1485118499663089,0.12665582728257835,-1.55586015735659e-17,0.8030421501206747
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,67,0.9755658879691043,0.12982806236505454,0.12665582894447266,-1.4792706831293952e-17,0.8030421536819641
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,68,1.1159613120245995,0.11349481919055313,0.12665582733188435,-1.2907913710656944e-18,0.80304214677702
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,69,1.2765613020850322,0.09921640864672146,0.12665582781025939,5.596928169094684e-19,0.8030421560912803
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,70,1.4602735335111665,0.08673431860350822,0.12665582990382826,-2.4703643101371912e-17,0.8030421477646579
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,71,1.6704240690835588,0.07582255683605141,0.1266558239183964,-3.834740641072479e-17,0.8030421488718018
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,72,1.9108178590460851,0.06628357242057234,0.12665583394260418,-1.8201613789078762e-17,0.8030421630181193
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,73,2.1858069707319627,0.05794465098148344,0.1266558220319572,-1.977347216909867e-17,0.8030421270131363
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,74,2.500370440170167,0.05065482623217946,0.1266558301628979,-1.2221843603595445e-17,0.803042184447738
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,75,2.860203271397681,0.044282109570365484,0.12665583465754993,-2.5207921364857124e-17,0.8030421199485679
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,76,3.2718198851561153,0.03871111851753291,0.12665580734229928,-3.583433468200291e-17,0.8030421580891932
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,77,3.742674160396021,0.03384100720762547,0.12665586323775535,-6.701258982701565e-18,0.8030421971743626
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,78,4.281287759330719,0.029583571953921597,0.1266557844836041,1.064623991076257e-18,0.8030420268517764
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,79,4.897416979881092,0.025861767483034502,0.12665585920114986,-1.6363448153405163e-17,0.8030423548331809
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,80,5.602212563225578,0.02260818157255339,0.1266558388374436,-1.297094234266007e-17,0.8030419151732124
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,81,6.4084343731002456,0.019763912376295267,0.12665573541919195,8.279140080089337e-18,0.803042303450521
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,82,7.330691907502498,0.01727749895133571,0.12665602174443957,-8.223022660876875e-18,0.8030422635518248
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,83,8.38564906183266,0.015103845007464877,0.12665554371691376,-7.924359097647287e-18,0.8030415748289506
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,84,9.592464019188881,0.013203709027633816,0.1266561037674168,-1.1720026843860553e-18,0.8030433016618197
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,85,10.972916248622935,0.011542576456895296,0.12665572475483894,3.4860932898466167e-19,0.8030405654919169
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,86,12.552036639368295,0.010090433464423969,0.12665549055255762,-6.795494843305679e-18,0.8030436179416802
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,87,14.358497059893711,0.00882103484379165,0.12665680286980238,-2.335406239125845e-17,0.8030418496752727
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,88,16.424680022885944,0.007711207698512009,0.1266541190380745,-2.7882465809853655e-17,0.8030399085512507
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,89,18.788662212252955,0.006741185393292343,0.12665785526474344,-1.4372635813258937e-17,0.8030481283972153
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,90,21.49227065029659,0.0058930163042823815,0.1266543013582475,-7.1192018517097e-18,0.8030323901724588
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,91,24.58534734649986,0.0051516531998537386,0.12665518332711162,-3.2340567387275192e-18,0.8030534240473428
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,92,28.124021605820452,0.004503629166699889,0.12666016398887084,-3.55696392475112e-18,0.8030349333715151
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,93,32.169641055894886,0.0039368271267272124,0.12664631556592443,-1.4650479973488064e-18,0.8030366228105666
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,94,36.802551615659034,0.0034418583197882123,0.12666916846779117,-1.2082598201205573e-17,0.803070038349955
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,95,42.094383961508925,0.003008528611302369,0.12664215852334715,-8.80723760565473e-18,0.8029865712020989
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,96,48.15566715197141,0.002630221485704397,0.12666007040154467,1.3858214231156082e-17,0.8031188833216272
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,97,55.088241763802955,0.0022994223996438577,0.12667113706868477,-1.8382003528646443e-18,0.8029710098674393
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,98,63.0001766371811,0.002009632023979106,0.12660717248641942,-1.8749028721090577e-18,0.8030571452374204
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,99,72.10341540047249,0.001757703193294075,0.12673640349681967,-2.529094681481467e-17,0.8031508852915232
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,100,82.42044182403521,0.0015354637658516806,0.12655360198629245,3.780726627153433e-18,0.8027507766516133
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,101,94.34581576103291,0.0013432047138761509,0.12672574446471024,3.5287072294662205e-17,0.8035216256800625
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,102,107.90276355293196,0.0011739971977932548,0.12667754204529028,5.967330520942565e-17,0.8024837303823251
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,103,123.31219024358853,0.0010253105673175993,0.12643329173582948,4.9884809771551656e-17,0.8034091333960072
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,104,141.4320751010095,0.0008986948737274064,0.1271042808739068,5.0579720203757766e-18,0.8033001372416464
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,105,161.05867812382203,0.000782102025399922,0.1259643183688753,8.789960065710971e-18,0.8016699222096197
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,106,185.21180215950295,0.0006873261494508684,0.1273009148111472,-2.5563794775532415e-18,0.8058334851677545
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,107,211.0649874074485,0.000598584318139218,0.1263401915703502,9.727803996908654e-18,0.7991288694261107
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,108,240.93187810072396,0.0005221777156050579,0.12580925772307233,-1.989972024187963e-18,0.8067965587815069
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,109,278.9790077050808,0.0004620729254902067,0.1289086462406416,8.738276219211611e-18,0.8020322449618902
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,110,310.78689298845154,0.0003933839358345115,0.12225857116957622,2.224474317346796e-17,0.7976716997091956
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,111,368.7708964240742,0.00035671838626081734,0.13154735907235077,3.2040371313054706e-17,0.8183051515219039
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,112,405.7517405980051,0.000299946760934184,0.12170392033577887,-5.80939768353413e-18,0.777315481715848
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,113,469.19605950999136,0.00026506541764076104,0.12436764946941523,-2.531460312765968e-17,0.8351917972911129
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,114,560.2769818192266,0.0002418891697300981,0.13552493395113802,-5.587552674484968e-17,0.7793072680713972
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,115,548.9865016855136,0.00018112993817558838,0.09943789110952964,-3.723963494063446e-17,0.7910205429507906
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,116,794.8184577626978,0.00020040633502289886,0.159286654128775,-1.0951221544135754e-17,0.8833689041926717
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,117,606.8639155232997,0.00011693640710910152,0.07096448588545598,3.0985455089509555e-17,0.6320762447341134
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,118,852.3632001333063,0.0001255156997326056,0.1069849634910549,3.932021746409282e-17,1.1277671967104486
fig2_raw_6060a6f9ace2,fig2,raw,120,2.0,0.06722689075630252,0.0,True,119,943.1260517457104,0.0001061348550154872,0.10009854676335984,3.8228650468241774e-17,0.4052688125768129
fig2_raw_649091cb2b66,fig2,raw,24,2.0,0.0,0.0,True,0,0.3169886704951906,0.3169886704951906,0.1004818172223085,0.0,0.41737366920380736
fig2_raw_649091cb2b66,fig2,raw,24,2.0,0.0,0.0,True,1,0.3163862051077665,0.3163862051077665,0.1001002307824937,0.0,1.142521182934102
fig2_raw_649091cb2b66,fig2,raw,24,2.0,0.0,0.0,True,2,0.2656608167803446,0.2656608167803446,0.07057566957239982,0.0,0.6336054130281269
fig2_raw_649091cb2b66,fig2,raw,24,2.0,0.0,0.0,True,3,0.39481993567267626,0.39481993567267626,0.15588278160457622,0.0,0.9152600965901178
fig2_raw_649091cb2b66,fig2,raw,24,2.0,0.0,0.0,True,4,0.30956058711428125,0.30956058711428125,0.09582775709453852,0.0,0.7862501306402523
fig2_raw_649091cb2b66,fig2,raw,24,2.0,0.0,0.0,True,5,0.37088028386113275,0.37088028386113275,0.1375521849569144,0.0,0.8025851890210833
fig2_raw_649091cb2b66,fig2,raw,24,2.0,0.0,0.0,True,6,0.34653482434252936,0.34653482434252936,0.12008638448210768,0.0,0.8418902377232647
fig2_raw_649091cb2b66,fig2,raw,24,2.0,0.0,0.0,True,7,0.3495183272777665,0.3495183272777665,0.12216306110304789,0.0,0.7884044193415978
fig2_raw_649091cb2b66,fig2,raw,24,2.0,0.0,0.0,True,8,0.360148814391888,0.360148814391888,0.1297071685078826,0.0,0.8350479102535111
fig2_raw_649091cb2b66,fig2,raw,24,2.0,0.0,0.0,True,9,0.34693133811912913,0.34693133811912913,0.1203613533691295,0.0,0.8030385250234979
fig2_raw_649091cb2b66,fig2,raw,24,2.0,0.0,0.0,True,10,0.3584940083024935,0.3584940083024935,0.1285179539887883,0.0,0.8207284746151465
fig2_raw_649091cb2b66,fig2,raw,24,2.0,0.0,0.0,True,11,0.35227673131243753,0.35227673131243753,0.1240988954241753,0.0,0.8132947607962192
fig2_raw_649091cb2b66,fig2,raw,24,2.0,0.0,0.0,True,12,0.3522767313124391,0.3522767313124391,0.1240988954241764,0.0,0.8132947607962128
fig2_raw_649091cb2b66,fig2,raw,24,2.0,0.0,0.0,True,13,0.3584940083024974,0.3584940083024974,0.12851795398879107,0.0,0.8207284746151478
fig2_raw_649091cb2b66,fig2,raw,24,2.0,0.0,0.0,True,14,0.34693133811912885,0.34693133811912885,0.1203613533691293,0.0,0.8030385250234972
fig2_raw_649091cb2b66,fig2,raw,24,2.0,0.0,0.0,True,15,0.3601488143918851,0.3601488143918851,0.12970716850788053,0.0,0.8350479102535133
fig2_raw_649091cb2b66,fig2,raw,24,2.0,0.0,0.0,True,16,0.34951832727776483,0.34951832727776483,0.12216306110304673,0.0,0.7884044193415953
fig2_raw_649091cb2b66,fig2,raw,24,2.0,0.0,0.0,True,17,0.34653482434253136,0.34653482434253136,0.12008638448210907,0.0,0.8418902377232652
fig2_raw_649091cb2b66,fig2,raw,24,2.0,0.0,0.0,True,18,0.3708802838611317,0.3708802838611317,0.13755218495691363,0.0,0.8025851890210831
fig2_raw_649091cb2b66,fig2,raw,24,2.0,0.0,0.0,True,19,0.30956058711428047,0.30956058711428047,0.09582775709453803,0.0,0.7862501306402542
fig2_raw_649091cb2b66,fig2,raw,24,2.0,0.0,0.0,True,20,0.39481993567267504,0.39481993567267504,0.15588278160457525,0.0,0.9152600965901176
fig2_raw_649091cb2b66,fig2,raw,24,2.0,0.0,0.0,True,21,0.26566081678034525,0.26566081678034525,0.07057566957240018,0.0,0.6336054130281282
fig2_raw_649091cb2b66,fig2,raw,24,2.0,0.0,0.0,True,22,0.3163862051077656,0.3163862051077656,0.10010023078249312,0.0,1.1425211829340995
fig2_raw_649091cb2b66,fig2,raw,24,2.0,0.0,0.0,True,23,0.31698867049519025,0.31698867049519025,0.1004818172223083,0.0,0.4173736692038063
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,0,0.0058009144980577625,17.292282405131523,0.10031105170843661,-9.927484505448287e-18,0.41137885726884854
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,1,0.007232095506281062,14.303684191200453,0.10344561016244427,-9.572744078709646e-18,1.1353539758830768
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,2,0.007344175277096417,9.637284906468842,0.07077790954842292,9.512539260078147e-18,0.6327768230777377
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,3,0.013456983740032824,11.716214050360122,0.15766490197044028,-1.0575092074299309e-17,0.8993122151392173
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,4,0.012997476513496746,7.508038933138738,0.0975855596958899,-6.376178863711963e-18,0.788881285053745
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,5,0.018880047327702577,7.235998333411068,0.13661599099797794,-3.4497535184517885e-18,0.7905645824800906
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,6,0.02191437984568145,5.572530696230892,0.12211855437892348,-6.513599691483236e-19,0.8390343131306255
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,7,0.026897726302716578,4.538023696763592,0.12206251935078918,-7.875160861385548e-18,0.7827608591958214
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,8,0.03413602075159234,3.8211315375015156,0.13043822545871567,-1.1051443721742697e-17,0.826355577256171
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,9,0.0404491028550559,3.004110425939973,0.12151357160679176,-1.5125208146883838e-17,0.8014036568287534
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,10,0.051094595834738535,2.517734158029302,0.1286426092238229,-2.299535849434847e-18,0.8098396521433728
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,11,0.06177039291974845,2.0194968150009913,0.12474511176279178,-2.0127467088510916e-18,0.8117972877526808
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,12,0.07622968655172939,1.653540542030955,0.12604887721959643,6.88256794499652e-18,0.8053986074071006
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,13,0.0937425821518948,1.3491353768727674,0.12647143390052293,-1.9258657206823406e-17,0.8120590798983044
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,14,0.11459279361702417,1.0942179386379625,0.12538949041438566,-1.8599923329568573e-17,0.8072709938188619
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,15,0.1413124852906381,0.8952719188732394,0.12651309986689602,-6.281025054795717e-18,0.8096826404224328
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,16,0.17293607805284408,0.7269222104794901,0.12571107612982707,-1.9843373394190863e-18,0.8091771700032846
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,17,0.21268818281362428,0.593162379286978,0.12615862856395313,-8.357683019633607e-18,0.8086017527094105
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,18,0.2609292810542082,0.48281522917838676,0.12598063063153922,5.455478885866444e-18,0.8094629210176685
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,19,0.3203986052423603,0.39334774467977285,0.12602806877062728,1.3119462714197792e-17,0.8088877620549855
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,20,0.3933477446797724,0.32039860524235964,0.12602806877062686,2.208174877683886e-18,0.8088877620549866
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,21,0.48281522917838515,0.26092928105420743,0.12598063063153844,-4.751518890503132e-19,0.8094629210176665
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,22,0.5931623792869759,0.21268818281362345,0.12615862856395219,7.567852890349028e-18,0.8086017527094091
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,23,0.7269222104794848,0.17293607805284275,0.12571107612982518,2.7680859770540056e-18,0.8091771700032853
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,24,0.8952719188732362,0.1413124852906377,0.12651309986689518,1.4842932543163585e-17,0.8096826404224357
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,25,1.0942179386379567,0.11459279361702318,0.1253894904143839,4.3533546043276106e-18,0.8072709938188656
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,26,1.3491353768727616,0.09374258215189427,0.12647143390052168,-1.5634985652215926e-17,0.8120590798983047
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,27,1.6535405420309686,0.07622968655172996,0.1260488772195984,-8.658935803891088e-18,0.8053986074070992
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,28,2.019496815001009,0.06177039291974886,0.12474511176279371,-1.6302474312512354e-18,0.8117972877526802
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,29,2.517734158029344,0.05109459583473938,0.1286426092238272,-2.085046118410522e-18,0.8098396521433735
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,30,3.004110425939995,0.04044910285505629,0.12151357160679382,-1.3537769775709417e-17,0.8014036568287575
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,31,3.8211315375015165,0.03413602075159229,0.13043822545871553,-1.9361648214357588e-17,0.8263555772561741
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,32,4.5380236967636325,0.026897726302716803,0.12206251935079131,-9.515806941054613e-18,0.7827608591958233
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,33,5.57253069623091,0.021914379845681488,0.12211855437892408,7.747651122813223e-18,0.8390343131306264
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,34,7.235998333411019,0.018880047327702463,0.1366159909979762,8.427687029225172e-18,0.7905645824800884
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,35,7.50803893313873,0.012997476513496687,0.09758555969588936,6.526755936953988e-18,0.7888812850537463
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,36,11.71621405036002,0.013456983740032707,0.15766490197043753,4.238927489214222e-18,0.8993122151392161
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,37,9.637284906468931,0.007344175277096486,0.07077790954842425,1.7241789345422564e-18,0.6327768230777364
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,38,14.303684191200404,0.007232095506281019,0.10344561016244329,2.7364467576892305e-17,1.1353539758830795
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,39,17.29228240513128,0.005800914498057705,0.10031105170843421,2.0692960502306128e-17,0.4113788572688458
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,0,0.3167192000944007,0.3167192000944007,0.10031105170843702,0.0,0.4113788572688516
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,1,0.32162961642616783,0.32162961642616783,0.10344561016244384,0.0,1.1353539758830782
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,2,0.26604118017408934,0.26604118017408934,0.07077790954842227,0.0,0.63277682307774
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,3,0.39707039926244847,0.39707039926244847,0.15766490197044025,0.0,0.8993122151392203
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,4,0.3123868750378149,0.3123868750378149,0.0975855596958914,0.0,0.7888812850537446
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,5,0.3696160047914283,0.3696160047914283,0.13661599099797717,0.0,0.7905645824800931
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,6,0.34945465282196975,0.34945465282196975,0.12211855437892341,0.0,0.8390343131306259
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,7,0.34937446865904315,0.34937446865904315,0.12206251935078873,0.0,0.7827608591958222
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,8,0.3611623256358788,0.3611623256358788,0.13043822545871656,0.0,0.8263555772561728
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,9,0.3485879682473185,0.3485879682473185,0.12151357160679355,0.0,0.8014036568287535
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,10,0.3586678257438512,0.3586678257438512,0.12864260922382162,0.0,0.8098396521433757
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,11,0.3531927402464458,0.3531927402464458,0.12474511176279335,0.0,0.8117972877526847
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,12,0.35503362829399265,0.35503362829399265,0.12604887721959693,0.0,0.805398607407104
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,13,0.3556282242743425,0.3556282242743425,0.12647143390052204,0.0,0.812059079898309
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,14,0.35410378480664106,0.35410378480664106,0.12538949041438796,0.0,0.8072709938188636
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,15,0.3556868002427054,0.3556868002427054,0.1265130998668942,0.0,0.8096826404224355
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,16,0.3545575780177681,0.3545575780177681,0.1257110761298257,0.0,0.8091771700032874
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,17,0.35518815938028003,0.35518815938028003,0.12615862856395121,0.0,0.8086017527094127
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,18,0.35493750243041017,0.35493750243041017,0.12598063063153742,0.0,0.8094629210176723
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,19,0.355004322185842,0.355004322185842,0.1260280687706291,0.0,0.8088877620549895
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,20,0.3550043221858362,0.3550043221858362,0.126028068770625,0.0,0.8088877620549891
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,21,0.3549375024304119,0.3549375024304119,0.12598063063153864,0.0,0.8094629210176685
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,22,0.3551881593802866,0.3551881593802866,0.12615862856395588,0.0,0.8086017527094089
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,23,0.35455757801776844,0.35455757801776844,0.12571107612982596,0.0,0.8091771700032862
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,24,0.3556868002427102,0.3556868002427102,0.12651309986689763,0.0,0.8096826404224355
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,25,0.35410378480663707,0.35410378480663707,0.12538949041438513,0.0,0.8072709938188669
