run_id,kind,L,U,filling,g,target_g,lambda,chi,status,message,accepted,s_min,metric_violation
generalization_branch_trial_40ef13dbae61,branch_trial,24,3.0,0.8,0.05,0.05,0.005994842503189421,0.019903578043979527,SUCCESS,SUCCESS,True,0.9999988242149849,0.000302127509292613
generalization_branch_trial_410c7580b5e4,branch_trial,80,1.5,0.8,0.025,0.025,0.1,0.7389056098930651,SUCCESS,SUCCESS,True,0.9943024893352662,0.13141118800170082
generalization_branch_trial_4154e559bc1e,branch_trial,24,3.0,0.8,0.1,0.1,0.007147705767941868,0.07879042139695257,SUCCESS,SUCCESS,True,0.9999990991166339,0.0028320727583655966
generalization_branch_trial_41598f59d646,branch_trial,20,3.0,0.8,0.1,0.1,1.6681005372000556e-11,1.2325688448027565e-10,SUCCESS,SUCCESS,True,0.9999999999999996,7.980314082719683e-16
generalization_branch_trial_42551527c7c5,branch_trial,40,1.0,0.8,0.05,0.05,0.09631742644981538,0.7116948673423127,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999999992,0.09723369315503404
generalization_branch_trial_427bd16dd484,branch_trial,40,1.0,0.8,0.05,0.05,0.09631742742550725,0.7116948745517546,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999999996,0.0972337076083334
generalization_branch_trial_42e5a2276038,branch_trial,24,2.0,0.6,0.1,0.1,0.04948168092155145,0.5454452964088903,SUCCESS,SUCCESS,True,0.9979277726222043,0.05290495187632186
generalization_branch_trial_42ef32ed32e3,branch_trial,40,1.0,0.8,0.05,0.05,0.09631764702574548,0.7116964971902343,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999999877,0.09723403151570312
generalization_branch_trial_4347f51861da,branch_trial,24,3.0,0.8,0.05,0.05,0.05386831793709709,0.1788491139823088,FAILED,NO_SCF_CONVERGENCE,False,0.9998766049496035,0.022216312085602586
generalization_branch_trial_43791d6bdc30,branch_trial,24,3.0,0.8,0.05,0.05,0.05301478633910645,0.1760152892797297,SUCCESS,SUCCESS,True,0.9999943500285684,0.02157718850654906
generalization_branch_trial_43d7a8be3c6a,branch_trial,40,1.0,0.8,0.05,0.05,0.09631742677255678,0.711694869727067,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999999993,0.09723369950145716
generalization_branch_trial_4528dccaa6bf,branch_trial,24,1.0,0.8,0.05,0.05,0.1,0.33201169227365485,FAILED,NO_SCF_CONVERGENCE,False,0.7988100744924745,0.06155645393231685
generalization_branch_trial_459ff70c2b55,branch_trial,24,3.0,0.8,0.05,0.05,0.0198690491158089,0.06596756620808078,SUCCESS,SUCCESS,True,0.9999988258134643,0.003280043896419028
generalization_branch_trial_460efa543667,branch_trial,40,1.0,0.8,0.1,0.1,0.00035938136638046403,0.019621557760756952,SUCCESS,SUCCESS,True,0.9999996838922336,0.001530209582513581
generalization_branch_trial_46a48b1a45f2,branch_trial,40,1.0,0.8,0.05,0.05,0.09631919107434513,0.7117079062519566,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999987955,0.0972365193910554
generalization_branch_trial_46ae38f3527e,branch_trial,24,3.0,0.8,0.1,0.1,0.0005108969774506945,0.005631707494775683,SUCCESS,SUCCESS,True,0.9999999985182094,1.4697152148151955e-05
generalization_branch_trial_46caa1f8717f,branch_trial,40,2.0,1.0,0.05,0.05,0.005994842503189421,0.04429622756032048,SUCCESS,SUCCESS,True,0.9999942437527436,0.002384071015860355
generalization_branch_trial_473828e05bad,branch_trial,40,1.0,0.8,0.05,0.05,0.09631830606588065,0.7117013668747645,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999996986,0.09723512565625292
generalization_branch_trial_4770cfc155e1,branch_trial,20,2.0,1.2,0.1,0.1,4.641588833612792e-09,3.4296960279735006e-08,SUCCESS,SUCCESS,True,0.9999999999999998,1.7057460151375622e-10
generalization_branch_trial_477589fee897,branch_trial,40,1.0,0.8,0.05,0.05,0.09654356142013336,0.7133657913239222,FAILED,NO_SCF_CONVERGENCE,False,0.9999999802197105,0.09760258881032773
generalization_branch_trial_4786cbc70bf6,branch_trial,40,1.0,0.8,0.1,0.1,7.742636826811277e-08,4.2273364712239e-06,SUCCESS,SUCCESS,True,0.9999999999999896,2.970460220872337e-06
generalization_branch_trial_47899b80d65a,branch_trial,40,1.0,0.8,0.05,0.05,0.09676996966300115,0.7150387345317327,FAILED,NO_SCF_CONVERGENCE,False,0.999999920674671,0.09797228733906543
generalization_branch_trial_47d2fd11321a,branch_trial,40,1.0,0.8,0.05,0.05,0.09631830881172024,0.7117013871639273,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999996988,0.09723513913471751
generalization_branch_trial_480ab8600ceb,branch_trial,24,3.0,0.8,0.05,0.05,0.025028654311746102,0.0830980587337513,FAILED,NO_SCF_CONVERGENCE,False,0.9999931764876726,0.00516294157336784
generalization_branch_trial_48fe455a0daf,branch_trial,20,2.5,0.8,0.1,0.1,0.005994842503189421,0.04429622756032048,SUCCESS,SUCCESS,True,0.9999990921571775,0.0007393530632886962
generalization_branch_trial_491d29df339b,branch_trial,24,3.0,0.8,0.05,0.05,0.03877968626926378,0.12875309264099682,SUCCESS,SUCCESS,True,0.9999960094911954,0.012032346008474623
generalization_branch_trial_491fa22117dc,branch_trial,40,1.0,0.8,0.05,0.05,0.04948168092155146,0.3656229161987302,SUCCESS,SUCCESS,True,0.999775761370782,0.04191144173576482
generalization_branch_trial_493052d37aa2,branch_trial,20,2.0,1.0,0.1,0.1,4.641588833612792e-09,3.4296960279735006e-08,SUCCESS,SUCCESS,True,0.9999999999999997,3.863994176575208e-10
generalization_branch_trial_4973d630392a,branch_trial,24,3.0,0.8,0.05,0.05,0.06593796526084965,0.21892175431336156,SUCCESS,SUCCESS,True,0.9999751887448196,0.03191788803422261
generalization_branch_trial_49c77ec1402b,branch_trial,20,2.0,1.2,0.1,0.1,1e-12,7.38905609893065e-12,SUCCESS,SUCCESS,True,0.9999999999999998,3.09279491418718e-14
generalization_branch_trial_49f331c3e8ce,branch_trial,40,1.0,0.8,0.05,0.05,0.09631747900859543,0.7116952557020869,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999999987,0.09723381172532415
generalization_branch_trial_49f50fd83c73,branch_trial,24,2.0,1.0,0.05,0.05,1e-12,3.320116922736548e-12,SUCCESS,SUCCESS,True,0.9999999999999998,5.562049893948109e-15
generalization_branch_trial_49fcc0076a17,branch_trial,40,1.0,0.8,0.05,0.05,1.2915496650148854e-06,9.543332929350077e-06,SUCCESS,SUCCESS,True,0.9999999999995047,1.6599179293556066e-06
generalization_branch_trial_4a5d7eb93067,branch_trial,40,2.0,1.0,0.05,0.05,0.012115276586285901,0.08952045835012755,SUCCESS,SUCCESS,True,0.9999167150016888,0.0092950124301958
generalization_branch_trial_4a799e1d6767,branch_trial,20,2.5,0.8,0.1,0.1,7.742636826811277e-08,5.721077786695493e-07,SUCCESS,SUCCESS,True,0.9999999999999997,1.9309248281548038e-10
generalization_branch_trial_4aa567e800a7,branch_trial,24,1.0,0.8,0.1,0.1,0.05899746255923566,0.6503394358007539,SUCCESS,SUCCESS,True,0.99994665296329,0.1264537780869164
generalization_branch_trial_4b0798be35c4,branch_trial,40,1.0,0.8,0.05,0.05,0.09631742700815746,0.7116948714679336,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999999996,0.09723369323244987
generalization_branch_trial_4b486237b985,branch_trial,24,3.0,0.8,0.1,0.1,0.02448436746822229,0.26989550117065764,FAILED,NO_SCF_CONVERGENCE,False,0.9998615504710802,0.027592836639323617
generalization_branch_trial_4b51d5135c1a,branch_trial,40,2.0,0.6,0.05,0.05,1.2915496650148854e-06,9.543332929350077e-06,SUCCESS,SUCCESS,True,0.9999999999999071,7.637540760479157e-11
generalization_branch_trial_4b782d1ff394,branch_trial,40,1.0,0.8,0.05,0.05,0.09631745413589728,0.711695071916325,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999999993,0.09723372360934865
generalization_branch_trial_4b92262fa9dd,branch_trial,40,1.0,0.8,0.05,0.05,0.00035938136638046403,0.002655489077095598,SUCCESS,SUCCESS,True,0.9999999616654549,0.000296874826985021
generalization_branch_trial_4b9ed0c713aa,branch_trial,40,2.0,1.0,0.05,0.05,1e-12,7.38905609893065e-12,SUCCESS,SUCCESS,True,0.9999999999999996,8.080655020238337e-16
generalization_branch_trial_4c02a208d87c,branch_trial,24,3.0,0.8,0.05,0.05,0.034628103821070365,0.11496935349861384,FAILED,NO_SCF_CONVERGENCE,False,0.999986975926564,0.00969161170650305
generalization_branch_trial_4c7b9561183d,branch_trial,20,2.0,1.0,0.1,0.1,0.00035938136638046403,0.002655489077095598,SUCCESS,SUCCESS,True,0.9999999944390122,4.96003474330399e-05
generalization_branch_trial_4c8a72eb2c3f,branch_trial,24,1.5,0.8,0.1,0.1,0.02448436746822229,0.26989550117065764,SUCCESS,SUCCESS,True,0.9999544257631019,0.01578622067184434
generalization_branch_trial_4c923fd17897,branch_trial,20,2.0,0.4,0.1,0.1,1.2915496650148854e-06,9.543332929350077e-06,SUCCESS,SUCCESS,True,0.9999999999999414,8.810577121454323e-09
generalization_branch_trial_4caec3c48e16,branch_trial,24,2.0,0.6,0.1,0.1,0.0007262917501736235,0.00800604206596874,SUCCESS,SUCCESS,True,0.9999999877804755,1.6464359616796825e-05
generalization_branch_trial_4d12c0698147,branch_trial,40,1.5,0.8,0.05,0.05,0.1,0.7389056098930651,SUCCESS,SUCCESS,True,0.9967425696642139,0.0980918187811626
generalization_branch_trial_4d183ca3a43a,branch_trial,40,1.0,0.8,0.05,0.05,0.09632095304157526,0.7117209255266644,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999951821,0.0972394878091465
generalization_branch_trial_4d95b01cd669,branch_trial,24,2.0,0.6,0.1,0.1,0.1,1.1023176380641606,SUCCESS,SUCCESS,True,0.9772687614941548,0.12401317888216058
generalization_branch_trial_4dd2d45ddd40,branch_trial,40,1.0,0.8,0.05,0.05,0.09677022741335635,0.7150406390635667,FAILED,NO_SCF_CONVERGENCE,False,0.9999999206870736,0.0979727102005793
generalization_branch_trial_4e15ae49bfc2,branch_trial,40,1.0,0.8,0.05,0.05,0.0963739110233098,0.7121122350245872,FAILED,NO_SCF_CONVERGENCE,False,0.9999999987659746,0.0973258011947197
generalization_branch_trial_4e525c127a10,branch_trial,24,3.0,0.8,0.1,0.1,0.01124881490884852,0.12399767081342815,SUCCESS,SUCCESS,True,0.9999989408532143,0.006809324895988837
generalization_branch_trial_4e79fa017802,branch_trial,20,1.0,0.8,0.1,0.1,1.6681005372000556e-11,1.2325688448027565e-10,SUCCESS,SUCCESS,True,0.9999999999999998,7.946766730078466e-07
generalization_branch_trial_4ee5eb124e63,branch_trial,40,1.0,0.8,0.05,0.05,0.09630607881161848,0.7116110190070855,SUCCESS,SUCCESS,True,0.9999999999218556,0.09721518025255743
generalization_branch_trial_4f695ba3902e,branch_trial,20,1.0,0.8,0.1,0.1,0.0014677992676220735,0.010845651130428824,SUCCESS,SUCCESS,True,0.9999997932014809,0.0014464548486223692
generalization_branch_trial_4f93d25f9639,branch_trial,40,1.0,0.8,0.05,0.05,0.0964304276473777,0.7125298395303471,FAILED,NO_SCF_CONVERGENCE,False,0.9999999950609074,0.09741796845044924
generalization_branch_trial_4f9f0ad8dc95,branch_trial,48,1.5,0.8,0.05,0.05,0.005994842503189421,0.06608220628682401,SUCCESS,SUCCESS,True,0.999996742119663,0.002029974148628114
generalization_branch_trial_4fdd27b0b37f,branch_trial,40,1.0,0.8,0.05,0.05,0.0963244127940648,0.711746489831898,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999807272,0.09724508028598813
generalization_branch_trial_4fea830bc951,branch_trial,40,2.0,1.0,0.05,0.05,0.0029663488391777374,0.021918517981682116,SUCCESS,SUCCESS,True,0.9999995716381384,0.0005815136345335257
generalization_branch_trial_4fffa83de95e,branch_trial,40,1.0,0.8,0.05,0.05,0.09631744078069969,0.7116949732340208,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999999996,0.09723370287603608
generalization_branch_trial_502908c258f9,branch_trial,40,1.0,0.8,0.05,0.05,0.09631918935190344,0.7117078935247383,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999987954,0.09723655965984901
generalization_branch_trial_507355f208b4,branch_trial,24,2.0,1.0,0.1,0.1,0.02448436746822229,0.26989550117065764,SUCCESS,SUCCESS,True,0.9988919083317506,0.029602267713328502
generalization_branch_trial_509144661dbe,branch_trial,24,3.0,0.8,0.05,0.05,0.02975999216254133,0.09880665359936051,FAILED,NO_SCF_CONVERGENCE,False,0.9999903079671205,0.007234562277624146
generalization_branch_trial_5093dd3e5736,branch_trial,40,1.0,0.8,0.05,0.05,0.09631743668120783,0.7116949429426455,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999999992,0.0972337039646122
generalization_branch_trial_50a6895a1a77,branch_trial,40,1.0,0.8,0.05,0.05,0.09634559238830663,0.7119029870419036,FAILED,NO_SCF_CONVERGENCE,False,0.9999999996915744,0.09727959526956301
generalization_branch_trial_50dc8f0689a0,branch_trial,24,3.0,0.8,0.05,0.05,4.641588833612792e-09,1.5410617634862826e-08,SUCCESS,SUCCESS,True,0.9999999999999996,1.46893780534428e-14
generalization_branch_trial_5121f2f5cef9,branch_trial,40,1.5,0.8,0.1,0.1,2.1544346900318867e-05,0.0011762814844297155,SUCCESS,SUCCESS,True,0.9999999968572794,1.4111543770247255e-05
generalization_branch_trial_513649e0add0,branch_trial,20,2.0,1.0,0.1,0.1,0.02448436746822229,0.18091636476952713,SUCCESS,SUCCESS,True,0.9998199489471552,0.014041000909915781
generalization_branch_trial_520bf1eb73b5,branch_trial,24,3.0,0.8,0.1,0.1,0.004604626880380038,0.050757614269472666,SUCCESS,SUCCESS,True,0.9999999502674205,0.0011896018718926564
generalization_branch_trial_52758a1adecf,branch_trial,24,3.0,0.8,0.1,0.1,0.012115276586285901,0.133548830710887,FAILED,NO_SCF_CONVERGENCE,False,0.9999848984303129,0.007838181738414909
generalization_branch_trial_52a3792b6aab,branch_trial,40,1.0,0.8,0.05,0.05,0.09631830886555919,0.7117013875617463,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999996987,0.09723513770647399
generalization_branch_trial_52a8e80a3674,branch_trial,40,1.0,0.8,0.05,0.05,0.0963174247261431,0.7116948546060016,SUCCESS,SUCCESS,True,0.9999999999999994,0.097233659505804
generalization_branch_trial_52c1f8608b09,branch_trial,96,1.5,0.8,0.025,0.025,2.1544346900318867e-05,0.0002374871358879441,SUCCESS,SUCCESS,True,0.9999999999429293,4.84612729827067e-08
generalization_branch_trial_52c6e0b62a47,branch_trial,20,2.0,1.0,0.1,0.1,0.1,0.7389056098930651,SUCCESS,SUCCESS,True,0.9928813386977077,0.11865815714333429
generalization_branch_trial_52d6832913cd,branch_trial,40,1.0,0.8,0.05,0.05,0.09633154489750895,0.7117991893443503,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999229079,0.09725670990306158
generalization_branch_trial_52ded8cf9673,branch_trial,40,1.0,0.8,0.05,0.05,0.08764120362459517,0.6475857701599379,FAILED,NO_SCF_CONVERGENCE,False,0.9958657206508124,0.0922580965761721
generalization_branch_trial_534e94fce6ac,branch_trial,24,1.5,0.8,0.1,0.1,2.1544346900318867e-05,0.0002374871358879441,SUCCESS,SUCCESS,True,0.999999999842049,1.3406575431337384e-05
generalization_branch_trial_5354f6824fa1,branch_trial,48,2.0,1.0,0.05,0.05,0.012115276586285901,0.133548830710887,SUCCESS,SUCCESS,True,0.9995187153645719,0.018807717278047142
generalization_branch_trial_53c89640f72a,branch_trial,24,2.0,1.0,0.05,0.05,4.641588833612792e-09,1.5410617634862826e-08,SUCCESS,SUCCESS,True,0.9999999999999996,4.485433429455358e-11
generalization_branch_trial_53f6ba93a2a0,branch_trial,20,1.5,0.8,0.1,0.1,7.742636826811277e-08,5.721077786695493e-07,SUCCESS,SUCCESS,True,0.9999999999999905,4.0128845360735776e-08
generalization_branch_trial_53f6f57dd329,branch_trial,20,2.0,1.0,0.1,0.1,0.1,0.7389056098930651,SUCCESS,SUCCESS,True,0.9798061334444986,0.11865815714645964
generalization_branch_trial_542314d40eb5,branch_trial,40,1.0,0.8,0.05,0.05,0.09634566443542764,0.7119035194021225,FAILED,NO_SCF_CONVERGENCE,False,0.9999999996915868,0.09727973476341734
generalization_branch_trial_542fdcebeffe,branch_trial,24,2.0,0.6,0.1,0.1,1.6681005372000556e-11,1.8387766442199225e-10,SUCCESS,SUCCESS,True,0.9999999999999991,6.227523865170576e-14
generalization_branch_trial_543fb9f83afe,branch_trial,40,2.0,1.0,0.1,0.1,0.0029663488391777374,0.16195715897206936,SUCCESS,SUCCESS,True,0.999660571963761,0.012184963330083709
generalization_branch_trial_545be51b9cf4,branch_trial,40,1.0,0.8,0.05,0.05,0.09637390783415185,0.7121122114597201,FAILED,NO_SCF_CONVERGENCE,False,0.999999998765972,0.09732577149504772
generalization_branch_trial_54721a3af751,branch_trial,40,1.0,0.8,0.1,0.1,0.012115276586285901,0.6614716887510772,SUCCESS,SUCCESS,True,0.9999030771518931,0.0723107214608449
generalization_branch_trial_547fe576d3bc,branch_trial,40,1.0,0.8,0.05,0.05,7.742636826811277e-08,5.721077786695493e-07,SUCCESS,SUCCESS,True,0.9999999999999989,7.862570983549176e-07
generalization_branch_trial_54c5712f9e79,branch_trial,20,3.0,0.8,0.1,0.1,0.012115276586285901,0.08952045835012755,SUCCESS,SUCCESS,True,0.9999914369322824,0.003627345458223812
generalization_branch_trial_55a23b53d45e,branch_trial,40,1.0,0.8,0.05,0.05,0.09631764757101334,0.7116965012192491,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999999855,0.09723408478751876
generalization_branch_trial_55b0ebf8cfbf,branch_trial,24,2.0,1.0,0.1,0.1,2.782559402207126e-10,3.0672643080141817e-09,SUCCESS,SUCCESS,True,0.9999999999999996,5.214323821296897e-12
generalization_branch_trial_55b804f8bb36,branch_trial,40,1.0,0.8,0.05,0.05,0.09634566432848238,0.7119035186118979,FAILED,NO_SCF_CONVERGENCE,False,0.999999999691587,0.09727968943211455
generalization_branch_trial_5620545d5a21,branch_trial,40,2.0,0.6,0.05,0.05,2.1544346900318867e-05,0.00015919238786127877,SUCCESS,SUCCESS,True,0.9999999999741164,1.1866966201645701e-08
generalization_branch_trial_5677a8b1c21e,branch_trial,20,1.5,0.8,0.1,0.1,2.782559402207126e-10,2.056048752151539e-09,SUCCESS,SUCCESS,True,0.9999999999999996,1.138027586499962e-10
generalization_branch_trial_56b3bea79b05,branch_trial,20,2.0,0.4,0.1,0.1,4.641588833612792e-09,3.4296960279735006e-08,SUCCESS,SUCCESS,True,0.9999999999999996,7.928775196568466e-12
generalization_branch_trial_56bd5d0e316f,branch_trial,24,3.0,0.8,0.1,0.1,0.02448436746822229,0.26989550117065764,FAILED,NO_SCF_CONVERGENCE,False,0.9996742586813109,0.027593088972084113
generalization_branch_trial_56be11cdb3e4,branch_trial,40,1.0,0.8,0.05,0.05,0.1,0.7389056098930651,FAILED,NO_SCF_CONVERGENCE,False,0.9984082557766897,0.10401073435414761
generalization_branch_trial_56cf868980d1,branch_trial,40,1.0,0.8,0.1,0.1,0.00035938136638046403,0.019621557760756952,SUCCESS,SUCCESS,True,0.9999999087098,0.0015307516209743135
generalization_branch_trial_5721447376e1,branch_trial,40,1.0,0.8,0.05,0.05,0.09631742731102007,0.7116948737058024,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999999996,0.09723371011009928
generalization_branch_trial_5725e22b958a,branch_trial,40,1.0,0.8,0.05,0.05,0.1,0.7389056098930651,FAILED,NO_SCF_CONVERGENCE,False,0.997288090618789,0.10401073435411284
generalization_branch_trial_57fc1aad8e72,branch_trial,20,1.5,0.8,0.1,0.1,1e-12,7.38905609893065e-12,SUCCESS,SUCCESS,True,0.9999999999999994,1.4771018539052307e-13
generalization_branch_trial_57fda881bfeb,branch_trial,40,1.0,0.8,0.05,0.05,0.09631823628947883,0.7117008512930171,FAILED,NO_SCF_CONVERGENCE,False,0.999999999999699,0.09723500670949733
generalization_branch_trial_584cc22ed382,branch_trial,40,1.0,0.8,0.05,0.05,0.09637318721756305,0.7121068867833197,FAILED,NO_SCF_CONVERGENCE,False,0.9999999987654913,0.09732463024877028
generalization_branch_trial_58503a44a87e,branch_trial,24,3.0,0.8,0.05,0.05,0.1,0.33201169227365485,FAILED,NO_SCF_CONVERGENCE,False,0.9987910435134969,0.06393136752300005
generalization_branch_trial_5870df3138a5,branch_trial,40,1.0,0.8,0.05,0.05,0.0963191910743977,0.7117079062523449,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999987955,0.09723656690822405
generalization_branch_trial_58749027716a,branch_trial,24,1.5,0.8,0.05,0.05,4.641588833612792e-09,1.5410617634862826e-08,SUCCESS,SUCCESS,True,0.9999999999999997,7.444188317690434e-10
generalization_branch_trial_58b0aa77a132,branch_trial,24,1.0,0.8,0.1,0.1,0.0029663488391777374,0.032698586460767676,SUCCESS,SUCCESS,True,0.9999944331658919,0.0069744175621748545
generalization_branch_trial_58e7d6da35c6,branch_trial,20,2.0,1.0,0.1,0.1,0.00035938136638046403,0.002655489077095598,SUCCESS,SUCCESS,True,0.9999999806639457,4.960034729022584e-05
generalization_branch_trial_5929fd8ee848,branch_trial,20,2.0,1.0,0.1,0.1,0.00017782794100389284,0.0013139806320350944,SUCCESS,SUCCESS,True,0.9999999986284039,2.543039481307588e-05
generalization_branch_trial_5930d0287908,branch_trial,40,1.0,0.8,0.05,0.05,0.09641942170577214,0.7124485160104019,FAILED,NO_SCF_CONVERGENCE,False,0.9999999950310294,0.09740003331861491
generalization_branch_trial_5960d2399280,branch_trial,40,1.0,0.8,0.05,0.05,0.09633154446161009,0.7117991861234692,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999229079,0.09725676189609832
generalization_branch_trial_596dbe0511de,branch_trial,48,2.0,1.0,0.05,0.05,0.00017782794100389284,0.00196022875909224,SUCCESS,SUCCESS,True,0.9999999989170609,4.409416601712548e-06
generalization_branch_trial_59a46ed154a8,branch_trial,20,2.0,0.6,0.1,0.1,7.742636826811277e-08,5.721077786695493e-07,SUCCESS,SUCCESS,True,0.9999999999999993,2.118999680182138e-09
generalization_branch_trial_5a1b161d2c14,branch_trial,24,2.0,1.0,0.05,0.05,0.00035938136638046403,0.0011931881562359623,SUCCESS,SUCCESS,True,0.9999999859821167,1.8450086012061193e-05
generalization_branch_trial_5a76ec43b3b1,branch_trial,40,1.0,0.8,0.05,0.05,0.1,0.7389056098930651,FAILED,NO_SCF_CONVERGENCE,False,0.9999923132527141,0.10328203409945468
generalization_branch_trial_5ab598da46ea,branch_trial,24,1.5,0.8,0.05,0.05,0.02448436746822229,0.08129096277374503,SUCCESS,SUCCESS,True,0.9999816989623038,0.0036813370235344745
generalization_branch_trial_5ab726cda152,branch_trial,20,2.0,1.0,0.1,0.1,0.00035938136638046403,0.002655489077095598,SUCCESS,SUCCESS,True,0.999999994439012,4.96003474332545e-05
generalization_branch_trial_5ac4cba3a208,branch_trial,40,1.0,0.8,0.05,0.05,0.09631742644939467,0.7116948673392041,SUCCESS,SUCCESS,True,0.9999999999999996,0.09723370816522717
generalization_branch_trial_5ae1ce8a8197,branch_trial,24,1.5,0.8,0.1,0.1,4.641588833612792e-09,5.116505239933034e-08,SUCCESS,SUCCESS,True,0.9999999999999997,2.884962921425946e-09
generalization_branch_trial_5b21d94d5910,branch_trial,40,1.0,0.8,0.05,0.05,0.1,0.7389056098930651,FAILED,NO_SCF_CONVERGENCE,False,0.9999918414612181,0.10328203409824781
generalization_branch_trial_5bae8a598694,branch_trial,40,1.0,0.8,0.05,0.05,0.09643035734472788,0.7125293200601236,FAILED,NO_SCF_CONVERGENCE,False,0.9999999950607166,0.09741786706915893
generalization_branch_trial_5bdd83a94f82,branch_trial,40,1.0,0.8,0.05,0.05,0.09654355899112115,0.7133657733758147,FAILED,NO_SCF_CONVERGENCE,False,0.9999999802196823,0.09760257198214126
generalization_branch_trial_5bdfbad0dfe1,branch_trial,40,1.0,0.8,0.05,0.05,0.09722515693389013,0.7184021388118504,FAILED,NO_SCF_CONVERGENCE,False,0.9999996812075163,0.09871659685708173
generalization_branch_trial_5c16d5a62be6,branch_trial,24,1.5,0.8,0.1,0.1,0.0014677992676220735,0.016179810218374686,SUCCESS,SUCCESS,True,0.999999794117305,0.0008954274189306173
generalization_branch_trial_5c3ecdb183ab,branch_trial,40,1.0,0.8,0.1,0.1,2.1544346900318867e-05,0.0011762814844297155,SUCCESS,SUCCESS,True,0.999999998863949,9.072886694739792e-05
generalization_branch_trial_5ceaf61c6f0d,branch_trial,24,3.0,0.8,0.1,0.1,0.1,1.1023176380641606,SUCCESS,SUCCESS,True,0.9607568457257561,0.16405400247090546
generalization_branch_trial_5cf8584bb755,branch_trial,40,1.0,0.8,0.05,0.05,0.09637391053930847,0.7121122314482741,FAILED,NO_SCF_CONVERGENCE,False,0.999999998765974,0.09732580272898739
generalization_branch_trial_5d1d884e1925,branch_trial,40,1.0,0.8,0.05,0.05,0.09632448525744827,0.7117470252679037,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999807283,0.09724524667543837
generalization_branch_trial_5d21af6b86ec,branch_trial,24,2.0,1.0,0.1,0.1,0.005994842503189421,0.06608220628682401,SUCCESS,SUCCESS,True,0.9999942317215782,0.0019527996433681895
generalization_branch_trial_5d3c7be522f8,branch_trial,24,3.0,0.8,0.05,0.05,0.03624256141485912,0.12032954147679241,SUCCESS,SUCCESS,True,0.9999997659907731,0.010575845613448981
generalization_branch_trial_5d51e5d8a516,branch_trial,24,1.5,0.8,0.05,0.05,0.005994842503189421,0.019903578043979527,SUCCESS,SUCCESS,True,0.9999989173723611,0.000994967040008078
generalization_branch_trial_5db957104da4,branch_trial,40,1.0,0.8,0.05,0.05,0.09589338189234041,0.7085615783186839,SUCCESS,SUCCESS,True,0.9999998731894174,0.09654288475185553
generalization_branch_trial_5dfaf66f48ff,branch_trial,24,1.0,0.8,0.05,0.05,0.1,0.33201169227365485,SUCCESS,SUCCESS,True,0.9983475461356838,0.06386619172758026
generalization_branch_trial_5dfb66793052,branch_trial,24,1.0,0.8,0.1,0.1,7.742636826811277e-08,8.534845139319194e-07,SUCCESS,SUCCESS,True,0.999999999999992,1.8110425964102113e-07
generalization_branch_trial_5dfeb7239cdb,branch_trial,20,2.0,1.0,0.1,0.1,2.1544346900318867e-05,0.00015919238786127877,SUCCESS,SUCCESS,True,0.9999999999298036,3.173984427533575e-06
generalization_branch_trial_5e05e5fb16e3,branch_trial,40,1.0,0.8,0.05,0.05,0.09814144206363531,0.7251726210381536,FAILED,NO_SCF_CONVERGENCE,False,0.9999987123508698,0.10021904097710414
generalization_branch_trial_5e4275971dff,branch_trial,40,1.0,0.8,0.05,0.05,0.0963174402354018,0.711694969204784,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999999993,0.09723368537470321
generalization_branch_trial_5e75d7b59ad6,branch_trial,40,1.0,0.8,0.05,0.05,0.09631742655709785,0.7116948681350289,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999999997,0.09723370357719403
generalization_branch_trial_5e816a53c2cc,branch_trial,40,1.0,0.8,0.05,0.05,0.09631786760260143,0.711698127044997,FAILED,NO_SCF_CONVERGENCE,False,0.999999999999925,0.09723443091150272
generalization_branch_trial_5ea4e42a91d3,branch_trial,24,1.5,0.8,0.1,0.1,1.6681005372000556e-11,1.8387766442199225e-10,SUCCESS,SUCCESS,True,0.9999999999999996,4.239203094507087e-12
generalization_branch_trial_5ee6bf3e4c50,branch_trial,20,2.0,1.0,0.1,0.1,0.04948168092155145,0.36562291619873016,SUCCESS,SUCCESS,True,0.9982560432808685,0.047896787984717235
